rally_id,video,prev_frame,curr_frame,prev_action,curr_action,prev_pid,curr_pid,prev_team,curr_team,walker_would_flip,event_type
1d316b85-b7d9-44fe-a570-10cf8a40bf4f,toto,163,209,set,attack,1,2,A,A,False,non_crossing
1d316b85-b7d9-44fe-a570-10cf8a40bf4f,toto,290,335,dig,set,2,1,A,A,False,non_crossing
1d316b85-b7d9-44fe-a570-10cf8a40bf4f,toto,335,372,set,attack,1,2,A,A,False,non_crossing
1d316b85-b7d9-44fe-a570-10cf8a40bf4f,toto,410,450,dig,attack,4,3,B,B,False,non_crossing
248aaf83-2c48-4570-887a-8144a7cfe3d7,toto,95,137,receive,attack,2,1,A,A,False,non_crossing
248aaf83-2c48-4570-887a-8144a7cfe3d7,toto,193,249,dig,set,3,4,B,B,False,non_crossing
248aaf83-2c48-4570-887a-8144a7cfe3d7,toto,249,303,set,attack,4,3,B,B,False,non_crossing
248aaf83-2c48-4570-887a-8144a7cfe3d7,toto,370,413,dig,set,4,3,B,B,False,non_crossing
248aaf83-2c48-4570-887a-8144a7cfe3d7,toto,413,461,set,attack,3,4,B,B,False,non_crossing
248aaf83-2c48-4570-887a-8144a7cfe3d7,toto,471,494,dig,set,1,2,A,A,False,non_crossing
248aaf83-2c48-4570-887a-8144a7cfe3d7,toto,494,554,set,attack,2,1,A,A,False,non_crossing
248aaf83-2c48-4570-887a-8144a7cfe3d7,toto,590,638,dig,set,4,3,B,B,False,non_crossing
248aaf83-2c48-4570-887a-8144a7cfe3d7,toto,638,682,set,attack,3,4,B,B,False,non_crossing
66921886-4b22-4964-a798-ecd336fad5de,toto,108,158,receive,attack,4,3,A,A,False,non_crossing
67b3e1ad-b994-4db9-8e2e-b41f53247f36,toto,81,127,receive,set,2,1,B,B,False,non_crossing
67b3e1ad-b994-4db9-8e2e-b41f53247f36,toto,127,169,set,attack,1,2,B,B,False,non_crossing
67b3e1ad-b994-4db9-8e2e-b41f53247f36,toto,173,202,block,attack,4,4,A,A,False,non_crossing
67b3e1ad-b994-4db9-8e2e-b41f53247f36,toto,202,251,attack,attack,4,3,A,A,True,non_crossing
70bd06c8-3a66-4e8c-b1ef-6d4a804891ef,toto,108,160,receive,set,2,1,B,B,False,non_crossing
83dea3ce-8ffe-4e90-9a7f-e315431bbb1d,toto,118,161,receive,set,4,3,A,A,False,non_crossing
83dea3ce-8ffe-4e90-9a7f-e315431bbb1d,toto,161,207,set,attack,3,4,A,A,False,non_crossing
b52bc536-43e0-4569-a035-0e9c49f04679,toto,102,148,receive,set,1,2,B,B,False,non_crossing
b52bc536-43e0-4569-a035-0e9c49f04679,toto,148,196,set,attack,2,1,B,B,False,non_crossing
fcc5dcba-9f9f-4125-920b-46940845ca27,toto,79,132,receive,set,3,4,B,B,False,non_crossing
24b025fa-7221-488d-b5c0-b17df022a364,veve,98,147,receive,set,2,1,B,B,False,non_crossing
24b025fa-7221-488d-b5c0-b17df022a364,veve,147,186,set,attack,1,2,B,B,False,non_crossing
4c27b635-fbab-4bcb-a30e-f82a87c223c2,veve,56,85,receive,set,2,1,B,B,False,non_crossing
4c27b635-fbab-4bcb-a30e-f82a87c223c2,veve,85,140,set,attack,1,2,B,B,False,non_crossing
4c27b635-fbab-4bcb-a30e-f82a87c223c2,veve,174,215,dig,set,3,4,A,A,False,non_crossing
4c27b635-fbab-4bcb-a30e-f82a87c223c2,veve,215,261,set,attack,4,3,A,A,False,non_crossing
4c27b635-fbab-4bcb-a30e-f82a87c223c2,veve,284,313,dig,attack,3,4,A,A,False,non_crossing
7b5a6973-a009-496e-8a35-f03be7253a50,veve,88,128,receive,set,3,4,A,A,False,non_crossing
7b5a6973-a009-496e-8a35-f03be7253a50,veve,128,177,set,attack,4,3,A,A,False,non_crossing
7b5a6973-a009-496e-8a35-f03be7253a50,veve,190,245,dig,set,2,1,B,B,False,non_crossing
7b5a6973-a009-496e-8a35-f03be7253a50,veve,245,291,set,attack,1,2,B,B,False,non_crossing
8276604f-9504-4116-94ef-96224feefca0,veve,56,92,serve,receive,1,2,B,B,True,non_crossing
8276604f-9504-4116-94ef-96224feefca0,veve,92,143,receive,set,2,1,B,B,False,non_crossing
8276604f-9504-4116-94ef-96224feefca0,veve,143,191,set,attack,1,2,B,B,False,non_crossing
8276604f-9504-4116-94ef-96224feefca0,veve,227,270,dig,set,4,3,A,A,False,non_crossing
8276604f-9504-4116-94ef-96224feefca0,veve,270,311,set,attack,3,4,A,A,False,non_crossing
a51a6746-8389-4cf7-ad34-0126a9d661b5,veve,115,156,receive,set,4,3,A,A,False,non_crossing
a51a6746-8389-4cf7-ad34-0126a9d661b5,veve,156,197,set,attack,3,4,A,A,False,non_crossing
cecb6ebf-4f60-4799-8a93-c033ce58c35d,veve,64,113,receive,set,2,1,B,B,False,non_crossing
cecb6ebf-4f60-4799-8a93-c033ce58c35d,veve,113,160,set,attack,1,2,B,B,False,non_crossing
0e6d2151-de82-451c-a348-3e8ad7da9164,vivi,175,292,receive,set,2,1,A,A,False,non_crossing
0e6d2151-de82-451c-a348-3e8ad7da9164,vivi,292,371,set,attack,1,2,A,A,False,non_crossing
0e6d2151-de82-451c-a348-3e8ad7da9164,vivi,426,517,dig,set,3,4,B,B,False,non_crossing
0e6d2151-de82-451c-a348-3e8ad7da9164,vivi,517,603,set,attack,4,3,B,B,False,non_crossing
1f09287f-b552-4519-a0ee-d9be34b44ecc,vivi,129,242,receive,attack,1,2,B,B,False,non_crossing
1f09287f-b552-4519-a0ee-d9be34b44ecc,vivi,303,391,dig,set,3,4,A,A,False,non_crossing
1f09287f-b552-4519-a0ee-d9be34b44ecc,vivi,391,483,set,attack,4,3,A,A,False,non_crossing
38d9e796-bb62-4d46-9a71-c17ddaadaeda,vovo,166,280,receive,set,2,1,A,A,False,non_crossing
38d9e796-bb62-4d46-9a71-c17ddaadaeda,vovo,280,379,set,attack,1,2,A,A,False,non_crossing
55c2c6e5-1e13-4146-bac1-470565781a38,vovo,113,211,receive,set,3,4,B,B,False,non_crossing
55c2c6e5-1e13-4146-bac1-470565781a38,vovo,211,312,set,attack,4,3,B,B,False,non_crossing
55c2c6e5-1e13-4146-bac1-470565781a38,vovo,353,441,dig,set,1,2,A,A,False,non_crossing
55c2c6e5-1e13-4146-bac1-470565781a38,vovo,441,522,set,attack,2,1,A,A,False,non_crossing
e4a5349e-1f7f-4a5d-a8e3-1147204962f5,vovo,104,184,serve,receive,1,2,A,A,True,non_crossing
e4a5349e-1f7f-4a5d-a8e3-1147204962f5,vovo,313,426,dig,set,4,3,B,B,False,non_crossing
e4a5349e-1f7f-4a5d-a8e3-1147204962f5,vovo,426,518,set,attack,3,4,B,B,False,non_crossing
e4a5349e-1f7f-4a5d-a8e3-1147204962f5,vovo,556,679,dig,set,2,1,A,A,False,non_crossing
e4a5349e-1f7f-4a5d-a8e3-1147204962f5,vovo,679,771,set,attack,1,2,A,A,False,non_crossing
e4a5349e-1f7f-4a5d-a8e3-1147204962f5,vovo,834,937,dig,set,3,4,B,B,False,non_crossing
e4a5349e-1f7f-4a5d-a8e3-1147204962f5,vovo,937,1033,set,attack,4,3,B,B,False,non_crossing
e4a5349e-1f7f-4a5d-a8e3-1147204962f5,vovo,1090,1181,dig,set,2,1,A,A,False,non_crossing
e4a5349e-1f7f-4a5d-a8e3-1147204962f5,vovo,1181,1280,set,attack,1,2,A,A,False,non_crossing
06c13117-ecb9-4469-8143-cf9c6f65c573,wawa,255,365,receive,set,2,1,A,A,False,non_crossing
11adfc2f-69da-458a-9c9b-0743466752b0,wawa,307,446,set,attack,4,3,B,B,False,non_crossing
11adfc2f-69da-458a-9c9b-0743466752b0,wawa,513,602,dig,set,1,2,A,A,False,non_crossing
11adfc2f-69da-458a-9c9b-0743466752b0,wawa,602,709,set,attack,2,1,A,A,False,non_crossing
21d4cdf6-ca17-4a4a-a1a8-d567f4fa1d76,wawa,298,399,receive,set,2,2,B,B,False,non_crossing
21d4cdf6-ca17-4a4a-a1a8-d567f4fa1d76,wawa,399,485,set,attack,2,1,B,B,False,non_crossing
21d4cdf6-ca17-4a4a-a1a8-d567f4fa1d76,wawa,532,622,dig,attack,4,3,A,A,False,non_crossing
7094136a-6b71-438e-aaee-e6ddd5cf1589,wawa,121,209,receive,set,4,3,B,B,False,non_crossing
7094136a-6b71-438e-aaee-e6ddd5cf1589,wawa,209,308,set,attack,3,4,B,B,False,non_crossing
7f0f540a-aa6b-4c37-b2e6-eec3b7e74da7,wawa,281,389,receive,set,2,1,A,A,False,non_crossing
7f0f540a-aa6b-4c37-b2e6-eec3b7e74da7,wawa,389,478,set,attack,1,2,A,A,False,non_crossing
7f0f540a-aa6b-4c37-b2e6-eec3b7e74da7,wawa,522,619,dig,set,3,4,B,B,False,non_crossing
7f0f540a-aa6b-4c37-b2e6-eec3b7e74da7,wawa,619,696,set,attack,4,3,B,B,False,non_crossing
7f0f540a-aa6b-4c37-b2e6-eec3b7e74da7,wawa,766,868,dig,set,1,2,A,A,False,non_crossing
7f0f540a-aa6b-4c37-b2e6-eec3b7e74da7,wawa,868,973,set,attack,2,1,A,A,False,non_crossing
82d549a6-c99f-4f92-8575-f77781d71348,wawa,363,464,receive,set,1,2,A,A,False,non_crossing
82d549a6-c99f-4f92-8575-f77781d71348,wawa,464,551,set,attack,2,1,A,A,False,non_crossing
8c49e480-407e-4118-8a9e-c4ed5172a7ce,wawa,186,251,receive,set,1,2,A,A,False,non_crossing
8c49e480-407e-4118-8a9e-c4ed5172a7ce,wawa,251,338,set,attack,2,1,A,A,False,non_crossing
8c49e480-407e-4118-8a9e-c4ed5172a7ce,wawa,434,540,dig,set,4,3,B,B,False,non_crossing
8c49e480-407e-4118-8a9e-c4ed5172a7ce,wawa,540,629,set,attack,3,4,B,B,False,non_crossing
8c49e480-407e-4118-8a9e-c4ed5172a7ce,wawa,629,684,attack,attack,4,3,B,B,True,non_crossing
fb6e37bf-0f0d-4c38-a8c0-3a5f81e2998d,wawa,277,354,receive,set,4,3,B,B,False,non_crossing
fb6e37bf-0f0d-4c38-a8c0-3a5f81e2998d,wawa,354,441,set,attack,3,4,B,B,False,non_crossing
2d3cb54b-78f4-46fd-965a-ccb74b458f1b,yeye,117,161,receive,set,2,1,B,B,False,non_crossing
2d3cb54b-78f4-46fd-965a-ccb74b458f1b,yeye,161,208,set,attack,1,2,B,B,False,non_crossing
2d3cb54b-78f4-46fd-965a-ccb74b458f1b,yeye,225,295,dig,set,4,3,A,A,False,non_crossing
2d3cb54b-78f4-46fd-965a-ccb74b458f1b,yeye,295,362,set,attack,3,4,A,A,False,non_crossing
2d3cb54b-78f4-46fd-965a-ccb74b458f1b,yeye,409,462,dig,set,1,2,B,B,False,non_crossing
2d3cb54b-78f4-46fd-965a-ccb74b458f1b,yeye,462,503,set,attack,2,1,B,B,False,non_crossing
2d3cb54b-78f4-46fd-965a-ccb74b458f1b,yeye,522,555,dig,set,1,2,B,B,False,non_crossing
2d3cb54b-78f4-46fd-965a-ccb74b458f1b,yeye,555,599,set,attack,2,1,B,B,False,non_crossing
3262960a-89fb-4f3d-8f0d-fb933ecee6de,yeye,274,327,attack,dig,2,1,A,A,True,non_crossing
3262960a-89fb-4f3d-8f0d-fb933ecee6de,yeye,327,426,dig,set,1,2,A,A,False,non_crossing
3262960a-89fb-4f3d-8f0d-fb933ecee6de,yeye,426,522,set,attack,2,1,A,A,False,non_crossing
3262960a-89fb-4f3d-8f0d-fb933ecee6de,yeye,522,567,attack,dig,1,2,A,A,True,non_crossing
3c8c1e44-1cd3-441a-8a70-2f7735c56e0f,yeye,441,524,dig,set,1,2,A,A,False,non_crossing
3c8c1e44-1cd3-441a-8a70-2f7735c56e0f,yeye,524,623,set,attack,2,1,A,A,False,non_crossing
4c0f4c83-28e2-48a6-a0db-45a2970f54ed,yeye,121,172,receive,dig,1,2,B,B,False,non_crossing
4c0f4c83-28e2-48a6-a0db-45a2970f54ed,yeye,232,278,dig,set,2,1,B,B,False,non_crossing
4c0f4c83-28e2-48a6-a0db-45a2970f54ed,yeye,278,328,set,attack,1,2,B,B,False,non_crossing
4c0f4c83-28e2-48a6-a0db-45a2970f54ed,yeye,346,400,dig,set,4,3,A,A,False,non_crossing
4c0f4c83-28e2-48a6-a0db-45a2970f54ed,yeye,400,450,set,attack,3,4,A,A,False,non_crossing
4c0f4c83-28e2-48a6-a0db-45a2970f54ed,yeye,539,582,dig,set,1,2,B,B,False,non_crossing
721bb968-3236-4f60-b15c-d75a5c7b1f9f,yeye,147,201,receive,set,4,3,A,A,False,non_crossing
721bb968-3236-4f60-b15c-d75a5c7b1f9f,yeye,201,252,set,attack,3,4,A,A,False,non_crossing
9dbe457a-af4c-463f-9a8d-eeb115384599,yeye,168,232,serve,receive,3,4,A,A,True,non_crossing
9dbe457a-af4c-463f-9a8d-eeb115384599,yeye,232,342,receive,set,4,4,A,A,False,non_crossing
9dbe457a-af4c-463f-9a8d-eeb115384599,yeye,342,445,set,attack,4,4,A,A,False,non_crossing
a67c04fb-8afe-4b07-a85b-4b9d1eb1a79d,yeye,143,202,receive,set,2,1,B,B,False,non_crossing
a67c04fb-8afe-4b07-a85b-4b9d1eb1a79d,yeye,202,261,set,attack,1,2,B,B,False,non_crossing
a67c04fb-8afe-4b07-a85b-4b9d1eb1a79d,yeye,314,356,dig,attack,3,4,A,A,False,non_crossing
cbf17cce-7899-4fda-8807-23abeb76fc23,yeye,138,196,receive,set,4,3,A,A,False,non_crossing
cbf17cce-7899-4fda-8807-23abeb76fc23,yeye,196,257,set,attack,3,4,A,A,False,non_crossing
cbf17cce-7899-4fda-8807-23abeb76fc23,yeye,300,351,dig,set,2,1,B,B,False,non_crossing
cbf17cce-7899-4fda-8807-23abeb76fc23,yeye,351,398,set,attack,1,2,B,B,False,non_crossing
cbf17cce-7899-4fda-8807-23abeb76fc23,yeye,419,474,dig,attack,4,3,A,A,False,non_crossing
cbf17cce-7899-4fda-8807-23abeb76fc23,yeye,512,558,dig,set,2,1,B,B,False,non_crossing
cbf17cce-7899-4fda-8807-23abeb76fc23,yeye,558,602,set,attack,1,2,B,B,False,non_crossing
cbf17cce-7899-4fda-8807-23abeb76fc23,yeye,640,696,dig,set,3,4,A,A,False,non_crossing
cbf17cce-7899-4fda-8807-23abeb76fc23,yeye,696,746,set,attack,4,3,A,A,False,non_crossing
cbf17cce-7899-4fda-8807-23abeb76fc23,yeye,765,808,dig,attack,1,2,B,B,False,non_crossing
df3ba73b-24c8-419d-b982-cae17b807ef9,yeye,147,192,receive,set,4,3,A,A,False,non_crossing
df3ba73b-24c8-419d-b982-cae17b807ef9,yeye,192,252,set,attack,3,4,A,A,False,non_crossing
